FILESTATUS,CEER,STATEDIST,GRAD YR
ACCEPTED,550,SC02,2006
VOID,0,TX30,2006
ACCEPTED,529,MD04,2006
VOID,269,NC01,2006
DISQUALIFIED,501,TX16,2006
VOID,0,VA03,2006
ACCEPTED,479,VA10,2006
VOID,0,IL01,2006
ACCEPTED,495,TX03,2006
ACCEPTED,661,MS02,2006
VOID,0,TX03,2006
DISQUALIFIED,644,CA25,2006
VOID,455,NC03,2006
VOID,0,MS03,2006
ACCEPTED,631,TN09,2006
VOID,451,SC05,2006
VOID,0,PA05,2006
ACCEPTED,555,DCOL,2006
ACCEPTED,495,FL17,2006
DISQUALIFIED,474,CA37,2006
ACCEPTED,560,GA07,2006
UNRESOLVED,514,IL15,2006
ACCEPTED,538,NY23,2006
VOID,360,VA06,2006
DISQUALIFIED,461,OK04,2006
VOID,432,IN01,2006
OFFER WITHDRAWN,569,AL02,2006
ACCEPTED,554,MD04,2006
ACCEPTED,687,CA35,2006
UNRESOLVED,0,NY10,2006
VOID,570,CO20,2006
VOID,414,TX12,2006
ACCEPTED,562,NJ08,2006
ACCEPTED,572,MD05,2006
VOID,563,CT03,2006
ACCEPTED,515,CA07,2006
ACCEPTED,455,MD05,2006
UNRESOLVED,0,TX07,2006
VOID,0,WI05,2006
ACCEPTED,451,WI05,2006
DISQUALIFIED,512,CT01,2006
ACCEPTED,601,TN07,2006
DISQUALIFIED,482,GA01,2006
DISQUALIFIED,486,CT06,2006
UNRESOLVED,530,NY29,2006
DISQUALIFIED,536,LA06,2006
VOID,417,MD08,2006
DISQUALIFIED,496,NJ07,2006
DISQUALIFIED,470,NJ07,2006
ACCEPTED,725,MI08,2006
VOID,494,MD27,2006
VOID,0,NJ03,2006
DISQUALIFIED,526,SC05,2006
ACCEPTED,505,TX16,2006
ACCEPTED,483,MO01,2006
DISQUALIFIED,434,MD07,2006
ACCEPTED,520,NY04,2006
ACCEPTED,594,GA05,2006
UNRESOLVED,563,TX30,2006
UNRESOLVED,534,IL02,2006
ACCEPTED,489,CA09,2006
DISQUALIFIED,508,MD04,2006
ACCEPTED,616,WA01,2006
ACCEPTED,520,DCOL,2006
ACCEPTED,544,DCOL,2006
ACCEPTED,466,SC03,2006
ACCEPTED,505,IN10,2006
ACCEPTED,551,CA26,2006
ACCEPTED,544,LA05,2006
ACCEPTED,536,MD05,2006
ACCEPTED,481,NC01,2006
UNRESOLVED,0,AK01,2006
VOID,362,NY09,2006
VOID,516,OH11,2006
UNRESOLVED,492,MI04,2006
ACCEPTED,507,SC05,2006
VOID,0,FL04,2006
ACCEPTED,581,AR02,2006
DISQUALIFIED,496,MI15,2006
VOID,0,DCZZ,2006
ACCEPTED,515,VA08,2006
VOID,412,AL02,2006
ACCEPTED,510,MD05,2006
DISQUALIFIED,531,NY21,2006
VOID,483,NY17,2006
VOID,406,GA01,2006
ACCEPTED,576,CA35,2006
ACCEPTED,515,SC04,2006
DISQUALIFIED,455,NY18,2006
VOID,0,OH01,2006
UNRESOLVED,449,PA08,2006
ACCEPTED,585,NJ01,2006
VOID,0,KY03,2006
ACCEPTED,532,CA27,2006
UNRESOLVED,442,FL12,2006
ACCEPTED,531,NJ03,2006
ACCEPTED,604,NJ09,2006
ACCEPTED,579,TX25,2006
DISQUALIFIED,492,NJ08,2006
VOID,0,RI02,2006
VOID,0,PA01,2006
ACCEPTED,570,NY16,2006
VOID,0,AL03,2006
VOID,435,MO08,2006
ACCEPTED,608,VA02,2006
VOID,401,KS03,2006
VOID,0,MS05,2006
VOID,502,PA11,2006
ACCEPTED,468,TX26,2006
ACCEPTED,545,NY13,2006
VOID,465,TX01,2006
VOID,440,VA03,2006
VOID,0,TX25,2006
VOID,567,MI11,2006
ACCEPTED,584,WI01,2006
VOID,465,CA47,2006
VOID,0,LA05,2006
ACCEPTED,538,VA11,2006
VOID,0,GA04,2006
VOID,453,TX18,2006
VOID,0,TX05,2006
ACCEPTED,578,PA01,2006
DISQUALIFIED,508,MI14,2006
DISQUALIFIED,545,GA10,2006
DISQUALIFIED,432,NY20,2006
VOID,0,SC01,2006
ACCEPTED,653,CA41,2006
VOID,0,PA02,2006
ACCEPTED,527,NY13,2006
ACCEPTED,659,WA09,2006
ACCEPTED,555,VA03,2006
ACCEPTED,516,TX23,2006
ACCEPTED,592,CA37,2006
VOID,0,AL02,2006
VOID,0,CT24,2006
VOID,0,NY18,2006
VOID,0,SC02,2006
ACCEPTED,485,OK04,2006
VOID,346,GA03,2006
ACCEPTED,484,NY02,2006
VOID,476,AKZZ,2006
VOID,0,TX06,2006
ACCEPTED,555,NY26,2006
OFFER WITHDRAWN,461,IN01,2006
VOID,0,NY15,2006
VOID,325,LA04,2006
VOID,0,PA02,2006
ACCEPTED,573,AR05,2006
VOID,0,SC04,2006
ACCEPTED,491,MI06,2006
DISQUALIFIED,506,GA03,2006
ACCEPTED,526,GA13,2006
ACCEPTED,557,TX11,2006
ACCEPTED,515,GA04,2006
ACCEPTED,574,VA08,2006
VOID,0,MO04,2006
ACCEPTED,591,CA42,2006
VOID,0,TX23,2006
ACCEPTED,483,FL19,2006
ACCEPTED,511,CA05,2006
VOID,0,TX02,2006
DISQUALIFIED,516,PA02,2006
VOID,0,FL04,2007
ACCEPTED,603,NE01,2007
VOID,0,CA10,2007
DISQUALIFIED,472,LA01,2007
VOID,0,LA02,2007
VOID,0,GA11,2007
VOID,0,IN10,2007
VOID,0,FL03,2007
ACCEPTED,529,VA11,2007
DISQUALIFIED,451,FL11,2007
UNRESOLVED,493,KY03,2007
VOID,360,MO01,2007
VOID,0,TX07,2007
DISQUALIFIED,526,NY10,2007
VOID,0,GA01,2007
ACCEPTED,589,FL15,2007
VOID,0,IN10,2007
ACCEPTED,524,MD04,2007
VOID,0,AL07,2007
VOID,0,LA01,2007
DISQUALIFIED,445,PA21,2007
VOID,0,NY05,2007
VOID,0,MS01,2007
ACCEPTED,487,TX16,2007
VOID,377,NY17,2007
ACCEPTED,625,TX27,2007
VOID,0,FL16,2007
DISQUALIFIED,549,FL02,2007
DISQUALIFIED,431,VA08,2007
VOID,0,VA10,2007
VOID,0,VA01,2007
ACCEPTED,661,CA25,2007
VOID,0,MD05,2007
UNRESOLVED,513,VA10,2007
VOID,0,TX06,2007
ACCEPTED,547,CA16,2007
UNRESOLVED,465,IL02,2007
DISQUALIFIED,431,SC01,2007
DISQUALIFIED,535,GA05,2007
VOID,0,HIZZ,2007
ACCEPTED,638,NY04,2007
VOID,375,TX05,2007
VOID,0,MI01,2007
VOID,0,VA03,2007
VOID,0,VA01,2007
VOID,354,GA04,2007
VOID,346,TX03,2007
ACCEPTED,479,CA37,2007
VOID,0,FL02,2007
VOID,420,GA01,2007
ACCEPTED,545,NY03,2007
DISQUALIFIED,498,TX21,2007
VOID,338,CA23,2007
VOID,0,OH13,2007
VOID,378,FL01,2007
VOID,0,CA37,2007
ACCEPTED,547,OK04,2007
VOID,0,NJ02,2007
VOID,0,WA09,2007
ACCEPTED,588,AL02,2007
VOID,395,MS02,2007
VOID,400,VA02,2007
VOID,306,IL06,2007
UNRESOLVED,507,FL01,2007
VOID,522,DCOL,2007
VOID,463,RI01,2007
VOID,0,NE02,2007
VOID,378,SC04,2007
VOID,0,GA05,2007
VOID,0,NY19,2007
VOID,0,GA43,2007
VOID,448,TN02,2007
VOID,0,LA01,2007
ACCEPTED,645,LA06,2007
VOID,522,GA01,2007
UNRESOLVED,406,NY19,2007
VOID,0,MD04,2007
VOID,0,MD04,2007
VOID,0,FL15,2007
DISQUALIFIED,502,WA08,2007
VOID,463,SC01,2007
ACCEPTED,573,GA06,2007
UNRESOLVED,499,OH01,2007
DISQUALIFIED,474,WI05,2007
VOID,0,GA10,2007
ACCEPTED,552,CT01,2007
ACCEPTED,538,NC12,2007
ACCEPTED,604,NC12,2007
ACCEPTED,634,NY06,2007
ACCEPTED,510,GA01,2007
VOID,527,NY01,2007
VOID,338,SC02,2007
VOID,0,NC08,2007
ACCEPTED,486,CT06,2007
VOID,432,SC03,2007
ACCEPTED,511,OH11,2007
VOID,473,OH12,2007
VOID,0,DC01,2007
ACCEPTED,539,WV03,2007
VOID,0,OH06,2007
UNRESOLVED,0,FL13,2007
ACCEPTED,577,LA06,2007
ACCEPTED,496,NJ07,2007
ACCEPTED,488,NJ07,2007
VOID,381,SC01,2007
VOID,0,NY19,2007
DISQUALIFIED,440,OH11,2007
VOID,347,FL04,2007
VOID,628,SC06,2007
VOID,389,NJ03,2007
ACCEPTED,526,SC05,2007
VOID,0,FL04,2007
VOID,0,MI09,2007
UNRESOLVED,498,NC01,2007
ACCEPTED,564,TX02,2007
VOID,0,MD04,2007
DISQUALIFIED,511,VA02,2007
VOID,337,MI04,2007
VOID,0,OK12,2007
ACCEPTED,455,MD07,2007
ACCEPTED,535,AZ01,2007
VOID,0,FL03,2007
VOID,535,AKAL,2007
VOID,0,GA05,2007
VOID,289,WI01,2007
VOID,0,MO01,2007
VOID,0,GA10,2007
DISQUALIFIED,493,FL21,2007
VOID,396,OH04,2007
VOID,0,IN06,2007
VOID,571,GA04,2007
UNRESOLVED,525,PA19,2007
ACCEPTED,538,IL02,2007
VOID,0,AL07,2007
ACCEPTED,540,MD04,2007
VOID,450,TN03,2007
VOID,0,FL01,2007
VOID,540,TN09,2007
DISQUALIFIED,487,TX28,2007
UNRESOLVED,472,VA10,2007
VOID,561,GA06,2007
VOID,0,TN09,2007
VOID,0,AR02,2007
VOID,0,CA48,2007
VOID,741,AK01,2007
VOID,479,SC04,2007
DISQUALIFIED,419,FL01,2007
VOID,439,FL24,2007
VOID,0,FL08,2007
VOID,0,SC05,2007
ACCEPTED,565,NY01,2007
VOID,0,NC01,2007
DISQUALIFIED,467,TX20,2007
ACCEPTED,547,TX03,2007
ACCEPTED,543,LA04,2007
ACCEPTED,488,MI15,2007
VOID,583,OH15,2007
UNRESOLVED,0,AL07,2007
VOID,0,AR04,2007
DISQUALIFIED,520,NY04,2007
ACCEPTED,514,DCOL,2007
VOID,0,MS02,2007
VOID,0,FL23,2007
VOID,0,NC09,2007
VOID,471,SC05,2007
VOID,0,IL01,2007
DISQUALIFIED,486,NY21,2007
ACCEPTED,532,NY21,2007
VOID,480,NJ06,2007
VOID,520,CT03,2007
VOID,0,AR07,2007
UNRESOLVED,464,MA06,2007
VOID,441,GA04,2007
VOID,483,CA09,2007
UNRESOLVED,494,FL11,2007
VOID,0,SC02,2007
ACCEPTED,564,FL20,2007
VOID,0,CA43,2007
VOID,0,MI14,2007
DISQUALIFIED,498,TX22,2007
DISQUALIFIED,476,NY18,2007
VOID,417,PA02,2007
ACCEPTED,627,TX24,2007
ACCEPTED,654,VA01,2007
VOID,234,IL21,2007
VOID,0,PA13,2007
VOID,0,IL01,2007
VOID,0,NJ12,2007
VOID,493,IN07,2007
ACCEPTED,621,WYAL,2007
VOID,537,FL17,2007
VOID,0,WV03,2007
VOID,442,FL12,2007
VOID,0,TN06,2007
VOID,537,NC04,2007
VOID,0,TX29,2007
ACCEPTED,492,NJ08,2007
VOID,0,MI01,2007
ACCEPTED,600,IL01,2007
VOID,410,NJ05,2007
ACCEPTED,645,TX24,2007
VOID,529,VA02,2007
DISQUALIFIED,479,TX06,2007
DISQUALIFIED,590,VA07,2007
DISQUALIFIED,562,TX18,2007
DISQUALIFIED,453,LA04,2007
VOID,367,GAZZ,2007
UNRESOLVED,475,NC03,2007
ACCEPTED,527,NY06,2007
VOID,0,VA01,2007
VOID,265,CA37,2007
VOID,0,LA05,2007
UNRESOLVED,488,SC06,2007
VOID,286,TX18,2007
VOID,0,NC12,2007
VOID,400,MO01,2007
VOID,0,SC02,2007
UNRESOLVED,0,FL02,2007
VOID,418,PA04,2007
VOID,0,IL10,2007
VOID,574,MI11,2007
VOID,0,MO01,2007
ACCEPTED,666,IN03,2007
VOID,428,GA05,2007
ACCEPTED,537,CT04,2007
VOID,407,GA13,2007
VOID,417,FL17,2007
VOID,514,AL01,2007
VOID,0,CA23,2007
DISQUALIFIED,493,VA11,2007
ACCEPTED,546,GA11,2007
VOID,412,GA04,2007
ACCEPTED,664,NJ12,2007
VOID,466,NY32,2007
ACCEPTED,474,FL11,2007
ACCEPTED,508,MI14,2007
VOID,550,GA10,2007
VOID,379,NY12,2007
ACCEPTED,473,NY20,2007
ACCEPTED,520,VA11,2007
ACCEPTED,600,FL10,2007
DISQUALIFIED,504,NY25,2007
ACCEPTED,533,MD08,2007
VOID,469,VA01,2007
VOID,0,SC01,2007
DISQUALIFIED,528,AL06,2007
VOID,376,VA01,2007
VOID,459,FL09,2007
ACCEPTED,572,NY10,2007
VOID,336,IL02,2007
ACCEPTED,550,TX07,2007
VOID,399,PA12,2007
ACCEPTED,640,CA47,2007
VOID,0,IL01,2007
ACCEPTED,546,MD05,2007
VOID,0,FL05,2007
VOID,0,NC01,2007
DISQUALIFIED,469,NJ06,2007
ACCEPTED,605,LA02,2007
VOID,535,TX05,2007
VOID,0,SC05,2007
VOID,438,IL01,2007
VOID,0,OK06,2007
DISQUALIFIED,539,OK05,2007
VOID,0,TN09,2007
VOID,0,MD08,2007
VOID,0,LA01,2007
UNRESOLVED,507,TX16,2007
VOID,0,LA06,2007
ACCEPTED,563,CA09,2007
VOID,0,TX21,2007
ACCEPTED,547,PA15,2007
DISQUALIFIED,525,TX26,2007
VOID,416,PA02,2007
VOID,0,MD04,2007
VOID,0,FL07,2007
VOID,410,FL08,2007
VOID,0,TX13,2007
VOID,378,MS10,2007
ACCEPTED,506,GA03,2007
VOID,631,FL08,2007
VOID,0,IL09,2007
VOID,0,MI14,2007
DISQUALIFIED,545,TX16,2007
VOID,0,NY06,2007
DISQUALIFIED,490,TN07,2007
VOID,418,OH07,2007
VOID,0,VA11,2007
UNRESOLVED,500,FL15,2007
ACCEPTED,532,FL04,2007
ACCEPTED,538,PA02,2007
DISQUALIFIED,483,SC02,2008
VOID,0,MD04,2008
VOID,367,CA47,2008
ACCEPTED,490,LA01,2008
VOID,385,MS04,2008
VOID,0,CA42,2008
ACCEPTED,468,FL11,2008
VOID,507,CO01,2008
VOID,487,PA02,2008
VOID,0,DC05,2008
UNRESOLVED,488,VA02,2008
VOID,0,NY18,2008
DISQUALIFIED,544,GA02,2008
UNRESOLVED,532,WA09,2008
ACCEPTED,559,KY03,2008
UNRESOLVED,441,NC07,2008
VOID,0,NY11,2008
ACCEPTED,445,PA21,2008
UNRESOLVED,0,SC17,2008
VOID,0,CT01,2008
VOID,0,IL04,2008
VOID,371,GA05,2008
ACCEPTED,606,TX09,2008
ACCEPTED,572,FL02,2008
DISQUALIFIED,503,OH11,2008
VOID,0,MI14,2008
UNRESOLVED,476,FL16,2008
VOID,0,TX05,2008
UNRESOLVED,0,NC13,2008
ACCEPTED,544,VA10,2008
ACCEPTED,544,OH11,2008
ACCEPTED,566,CA30,2008
ACCEPTED,542,IL02,2008
ACCEPTED,622,CA18,2008
ACCEPTED,553,GA05,2008
DISQUALIFIED,505,AL02,2008
VOID,0,VA10,2008
VOID,0,TN06,2008
ACCEPTED,527,FL21,2008
DISQUALIFIED,570,CA16,2008
DISQUALIFIED,567,TX22,2008
ACCEPTED,518,GA08,2008
VOID,0,NY19,2008
ACCEPTED,498,TX21,2008
DISQUALIFIED,488,MD07,2008
VOID,0,NJ02,2008
ACCEPTED,535,OH01,2008
VOID,0,AL05,2008
DISQUALIFIED,506,LA03,2008
ACCEPTED,568,WA01,2008
DISQUALIFIED,512,SC01,2008
DISQUALIFIED,495,TN09,2008
VOID,0,FL01,2008
UNRESOLVED,0,CA01,2008
VOID,0,NC12,2008
VOID,351,LA02,2008
ACCEPTED,527,FL01,2008
DISQUALIFIED,463,RI01,2008
DISQUALIFIED,478,NY06,2008
UNRESOLVED,522,FL21,2008
VOID,0,NC08,2008
DISQUALIFIED,456,FL08,2008
DISQUALIFIED,482,VA01,2008
VOID,0,CA25,2008
DISQUALIFIED,455,GA06,2008
ACCEPTED,429,NY19,2008
VOID,0,MI02,2008
ACCEPTED,550,OH14,2008
VOID,0,NC01,2008
ACCEPTED,530,WA08,2008
VOID,479,VA05,2008
DECLINED,547,OH01,2008
DISQUALIFIED,490,WI05,2008
VOID,473,MA10,2008
DISQUALIFIED,524,IL01,2008
VOID,0,NY17,2008
VOID,438,CA43,2008
ACCEPTED,566,CA07,2008
VOID,412,VA05,2008
VOID,0,VA07,2008
VOID,0,OK05,2008
VOID,426,MI14,2008
UNRESOLVED,520,NY10,2008
DISQUALIFIED,454,LA06,2008
VOID,0,MD01,2008
ACCEPTED,528,LA03,2008
ACCEPTED,696,TX13,2008
VOID,0,IL01,2008
ACCEPTED,637,IN05,2008
ACCEPTED,609,MN02,2008
UNRESOLVED,432,MD08,2008
ACCEPTED,595,TN03,2008
ACCEPTED,525,OH11,2008
VOID,0,SC03,2008
DISQUALIFIED,531,TX03,2008
ACCEPTED,506,FL06,2008
UNRESOLVED,0,MS03,2008
ACCEPTED,587,VA02,2008
VOID,340,MI14,2008
VOID,361,NV03,2008
UNRESOLVED,0,IL03,2008
UNRESOLVED,500,AL07,2008
VOID,597,AKAL,2008
VOID,336,SC01,2008
UNRESOLVED,0,NC03,2008
VOID,415,OH03,2008
ACCEPTED,515,FL21,2008
ACCEPTED,577,VA04,2008
VOID,567,IL02,2008
ACCEPTED,549,SC06,2008
DISQUALIFIED,508,AL01,2008
VOID,0,NY10,2008
UNRESOLVED,0,FL15,2008
DISQUALIFIED,422,OH12,2008
DISQUALIFIED,469,GA04,2008
ACCEPTED,564,FL04,2008
VOID,506,LA02,2008
VOID,0,WI04,2008
ACCEPTED,487,TX28,2008
VOID,472,VA10,2008
VOID,0,GA01,2008
ACCEPTED,522,CO06,2008
UNRESOLVED,449,MD03,2008
DISQUALIFIED,467,IL01,2008
VOID,0,VI01,2008
VOID,0,NY07,2008
DISQUALIFIED,499,GA13,2008
ACCEPTED,560,MS03,2008
VOID,361,MS02,2008
ACCEPTED,523,VA10,2008
UNRESOLVED,423,NY02,2008
UNRESOLVED,499,MD02,2008
VOID,381,NC12,2008
DISQUALIFIED,522,CA25,2008
UNRESOLVED,398,AL07,2008
DISQUALIFIED,441,MD05,2008
ACCEPTED,524,NY04,2008
VOID,494,KS03,2008
VOID,0,MS03,2008
ACCEPTED,501,NY21,2008
VOID,361,AL03,2008
UNRESOLVED,486,IL02,2008
DISQUALIFIED,480,ID02,2008
UNRESOLVED,0,CA12,2008
DISQUALIFIED,509,IL13,2008
UNRESOLVED,446,MD04,2008
UNRESOLVED,509,SC06,2008
UNRESOLVED,464,MA06,2008
VOID,434,GA04,2008
ACCEPTED,505,FL11,2008
DISQUALIFIED,422,OH08,2008
UNRESOLVED,0,TX31,2008
VOID,396,CO01,2008
DISQUALIFIED,519,IL11,2008
DISQUALIFIED,510,IL01,2008
UNRESOLVED,0,GA01,2008
ACCEPTED,515,TX22,2008
DISQUALIFIED,476,NY18,2008
UNRESOLVED,0,PA11,2008
DISQUALIFIED,352,VA03,2008
UNRESOLVED,0,GA12,2008
UNRESOLVED,441,PA02,2008
ACCEPTED,569,AL01,2008
DISQUALIFIED,511,FL03,2008
UNRESOLVED,0,VA24,2008
DISQUALIFIED,523,MN06,2008
VOID,0,NY13,2008
VOID,0,MD01,2008
UNRESOLVED,0,NC05,2008
ACCEPTED,643,TX20,2008
DISQUALIFIED,357,TX26,2008
DISQUALIFIED,537,NC04,2008
ACCEPTED,760,TX24,2008
VOID,126,GA01,2008
VOID,0,OR01,2008
ACCEPTED,566,TX07,2008
UNRESOLVED,0,OH01,2008
ACCEPTED,482,TX06,2008
ACCEPTED,566,TX18,2008
ACCEPTED,491,LA04,2008
ACCEPTED,508,NC03,2008
VOID,265,CA37,2008
UNRESOLVED,0,IL01,2008
DISQUALIFIED,426,FL23,2008
UNRESOLVED,236,GA01,2008
ACCEPTED,537,SC06,2008
VOID,427,NY05,2008
DISQUALIFIED,483,FL02,2008
DISQUALIFIED,488,OH11,2008
ACCEPTED,629,MD08,2008
VOID,0,LA06,2008
DISQUALIFIED,413,OH11,2008
VOID,692,NH14,2008
VOID,410,FL17,2008
ACCEPTED,579,PA09,2008
DISQUALIFIED,486,NY06,2008
ACCEPTED,494,VA11,2008
UNRESOLVED,0,AL03,2008
VOID,387,OK06,2008
DISQUALIFIED,436,IL07,2008
ACCEPTED,601,MO08,2008
VOID,346,GA08,2008
UNRESOLVED,619,FL19,2008
DISQUALIFIED,514,TX11,2008
ACCEPTED,508,NY25,2008
DISQUALIFIED,535,CO05,2008
ACCEPTED,542,MS03,2008
UNRESOLVED,0,TN02,2008
VOID,0,NY10,2008
ACCEPTED,641,MA04,2008
ACCEPTED,551,AL06,2008
DISQUALIFIED,505,GA12,2008
DISQUALIFIED,483,IL08,2008
UNRESOLVED,469,CA43,2008
VOID,0,SC12,2008
VOID,0,CA36,2008
UNRESOLVED,469,LA06,2008
ACCEPTED,652,TX11,2008
ACCEPTED,595,FL11,2008
ACCEPTED,475,NJ06,2008
UNRESOLVED,510,PA02,2008
ACCEPTED,549,OK05,2008
DISQUALIFIED,451,AR04,2008
ACCEPTED,548,MD07,2008
ACCEPTED,560,VA10,2008
UNRESOLVED,0,FL05,2008
DISQUALIFIED,439,NC02,2008
ACCEPTED,601,VA11,2008
ACCEPTED,556,TX26,2008
DISQUALIFIED,485,TN07,2008
DISQUALIFIED,524,TN08,2008
ACCEPTED,528,TX12,2008
UNRESOLVED,508,FL11,2008
DISQUALIFIED,453,GA04,2008
DISQUALIFIED,513,VA01,2008
ACCEPTED,550,TX16,2008
VOID,111,IL01,2008
ACCEPTED,630,TX08,2008
ACCEPTED,547,TN07,2008
DISQUALIFIED,457,IA03,2008
DISQUALIFIED,464,FL01,2008
VOID,224,CA19,2008
ACCEPTED,508,SC02,2009
ACCEPTED,526,NJ13,2009
DISQUALIFIED,498,MD04,2009
VOID,621,PA05,2009
DISQUALIFIED,404,NV01,2009
UNRESOLVED,421,IL02,2009
ACCEPTED,553,NY06,2009
UNRESOLVED,0,TX16,2009
UNRESOLVED,493,MD07,2009
ACCEPTED,522,CO01,2009
DISQUALIFIED,539,GA04,2009
ACCEPTED,484,MA09,2009
ACCEPTED,573,GA02,2009
VOID,497,NJ12,2009
DISQUALIFIED,583,NC02,2009
DECLINED,559,VA11,2009
UNRESOLVED,0,FL25,2009
UNRESOLVED,445,TX09,2009
DISQUALIFIED,492,PA14,2009
VOID,511,TX20,2009
UNRESOLVED,661,CA13,2009
DISQUALIFIED,541,GA05,2009
ACCEPTED,601,TX23,2009
DISQUALIFIED,478,FL02,2009
ACCEPTED,532,OH11,2009
DISQUALIFIED,444,KY06,2009
ACCEPTED,476,FL16,2009
VOID,531,PA09,2009
UNRESOLVED,356,CA07,2009
ACCEPTED,595,AL01,2009
DISQUALIFIED,500,TX23,2009
UNRESOLVED,0,SC05,2009
ACCEPTED,517,MD01,2009
VOID,305,IN07,2009
DISQUALIFIED,478,CA05,2009
DISQUALIFIED,495,TX30,2009
ACCEPTED,566,GA05,2009
ACCEPTED,547,AL02,2009
UNRESOLVED,0,TX11,2009
VOID,486,MI13,2009
UNRESOLVED,0,TX18,2009
ACCEPTED,592,NC08,2009
ACCEPTED,571,TX22,2009
DISQUALIFIED,490,NC08,2009
DISQUALIFIED,454,FL04,2009
ACCEPTED,509,MD07,2009
ACCEPTED,558,CA25,2009
UNRESOLVED,0,IN01,2009
DISQUALIFIED,512,CA37,2009
ACCEPTED,609,CA45,2009
UNRESOLVED,502,MD02,2009
ACCEPTED,559,MD02,2009
VOID,354,MO03,2009
ACCEPTED,520,SC01,2009
UNRESOLVED,0,NJ05,2009
DISQUALIFIED,472,NY25,2009
VOID,0,NY02,2009
ACCEPTED,554,TN09,2009
ACCEPTED,495,FL01,2009
UNRESOLVED,523,FL17,2009
DISQUALIFIED,483,NC12,2009
UNRESOLVED,583,NY10,2009
UNRESOLVED,508,NJ12,2009
UNRESOLVED,0,GA12,2009
ACCEPTED,553,RI01,2009
ACCEPTED,514,NY06,2009
ACCEPTED,461,FL08,2009
VOID,534,VA01,2009
UNRESOLVED,0,SC02,2009
VOID,0,TX16,2009
DISQUALIFIED,463,IL02,2009
VOID,455,GA06,2009
UNRESOLVED,477,NC01,2009
DISQUALIFIED,569,CA07,2009
UNRESOLVED,497,SC01,2009
UNRESOLVED,0,NC02,2009
VOID,0,NY01,2009
ACCEPTED,563,IL01,2009
UNRESOLVED,0,GA03,2009
UNRESOLVED,567,NC07,2009
DISQUALIFIED,495,NC09,2009
UNRESOLVED,616,GA05,2009
UNRESOLVED,0,AZ08,2009
UNRESOLVED,360,FL09,2009
UNRESOLVED,478,NY02,2009
ACCEPTED,543,GA05,2009
DISQUALIFIED,494,NJ07,2009
ACCEPTED,464,LA06,2009
DISQUALIFIED,555,TX22,2009
DISQUALIFIED,466,AL07,2009
UNRESOLVED,651,FL01,2009
UNRESOLVED,0,FL05,2009
UNRESOLVED,0,MI05,2009
VOID,282,PA02,2009
UNRESOLVED,501,FL06,2009
VOID,0,TX18,2009
DECLINED,538,GA07,2009
VOID,661,GA01,2009
DISQUALIFIED,505,TX16,2009
VOID,0,MA08,2009
ACCEPTED,568,TX03,2009
ACCEPTED,585,TX31,2009
UNRESOLVED,592,FL04,2009
DISQUALIFIED,446,GA04,2009
VOID,271,MD02,2009
DISQUALIFIED,531,TN09,2009
DISQUALIFIED,487,FL01,2009
DISQUALIFIED,425,NC12,2009
ACCEPTED,580,NC01,2009
DISQUALIFIED,420,OH03,2009
ACCEPTED,594,PA02,2009
DISQUALIFIED,509,NC07,2009
UNRESOLVED,389,FL14,2009
DISQUALIFIED,475,OH15,2009
VOID,704,MD08,2009
ACCEPTED,544,AL01,2009
DISQUALIFIED,489,OK05,2009
ACCEPTED,505,OH12,2009
ACCEPTED,472,GA04,2009
UNRESOLVED,0,SC06,2009
DISQUALIFIED,382,TX07,2009
ACCEPTED,632,NJ03,2009
UNRESOLVED,0,TX19,2009
DISQUALIFIED,531,TX09,2009
ACCEPTED,579,PA01,2009
UNRESOLVED,509,GA03,2009
ACCEPTED,449,MD03,2009
UNRESOLVED,571,PA01,2009
ACCEPTED,547,IL01,2009
DISQUALIFIED,453,PA16,2009
VOID,394,PA01,2009
DISQUALIFIED,554,MD05,2009
ACCEPTED,510,NJ09,2009
UNRESOLVED,597,VA05,2009
ACCEPTED,566,FL22,2009
ACCEPTED,499,GA13,2009
UNRESOLVED,0,TX16,2009
ACCEPTED,600,AL05,2009
VOID,405,FL06,2009
VOID,0,OH08,2009
VOID,392,NC12,2009
VOID,302,MD04,2009
ACCEPTED,522,CA25,2009
VOID,371,MS04,2009
ACCEPTED,441,MD05,2009
VOID,0,IL20,2009
ACCEPTED,595,TX30,2009
DISQUALIFIED,492,PA06,2009
VOID,568,MD02,2009
ACCEPTED,522,GA12,2009
UNRESOLVED,0,PA09,2009
ACCEPTED,510,ID02,2009
DISQUALIFIED,481,MI14,2009
VOID,419,PA03,2009
ACCEPTED,553,IL13,2009
DISQUALIFIED,506,CA47,2009
UNRESOLVED,498,SC06,2009
UNRESOLVED,0,MS07,2009
UNRESOLVED,464,MA06,2009
VOID,422,OH08,2009
DECLINED,624,NY19,2009
UNRESOLVED,519,IL11,2009
ACCEPTED,595,NY02,2009
ACCEPTED,556,NC09,2009
VOID,0,MS03,2009
ACCEPTED,591,IL01,2009
UNRESOLVED,510,AZ02,2009
ACCEPTED,456,PA02,2009
VOID,361,NC36,2009
DISQUALIFIED,407,IN01,2009
VOID,314,NC03,2009
ACCEPTED,511,FL03,2009
VOID,457,IN05,2009
UNRESOLVED,0,NC19,2009
ACCEPTED,531,MN06,2009
UNRESOLVED,0,TX30,2009
DISQUALIFIED,399,OK01,2009
VOID,0,IL07,2009
DISQUALIFIED,538,FL24,2009
